x: 198, y: -178
x: 688.13787470952, y: -218.50557568204783
x: 686.3050572095228, y: -219.30606304091359
x: 684.4722397095256, y: -220.1065503997793
x: 682.6394222095284, y: -220.90703775864503
x: 680.806604709531, y: -221.70752511751076
x: 678.9737872095338, y: -222.5080124763765
x: 677.1409697095366, y: -223.30849983524223
x: 675.3081522095395, y: -224.10898719410795
x: 673.475334709542, y: -224.90947455297368
x: 671.6425172095448, y: -225.70996191183943
x: 669.8096997095477, y: -226.51044927070515
x: 667.9768822095505, y: -227.31093662957088
x: 666.144064709553, y: -228.1114239884366
x: 664.3112472095559, y: -228.91191134730235
x: 662.4784297095587, y: -229.71239870616807
x: 660.6456122095615, y: -230.5128860650338
x: 658.8127947095641, y: -231.31337342389952
x: 656.9799772095669, y: -232.11386078276527
x: 655.1471597095697, y: -232.914348141631
x: 653.3143422095725, y: -233.71483550049672
x: 651.4815247095751, y: -234.51532285936244
x: 649.6487072095779, y: -235.3158102182282
x: 647.8158897095807, y: -236.11629757709392
x: 645.9830722095835, y: -236.91678493595964
x: 644.1502547095861, y: -237.71727229482536
x: 642.3174372095889, y: -238.5177596536911
x: 640.4846197095917, y: -239.31824701255684
x: 638.6518022095943, y: -240.11873437142256
x: 636.8189847095971, y: -240.91922173028829
x: 634.9861672095999, y: -241.719709089154
x: 633.1533497096027, y: -242.52019644801976
x: 631.3205322096053, y: -243.32068380688548
x: 629.4877147096081, y: -244.1211711657512
x: 627.6548972096109, y: -244.92165852461693
x: 625.8220797096137, y: -245.72214588348268
x: 623.9892622096163, y: -246.5226332423484
x: 622.1564447096191, y: -247.32312060121413
x: 620.3236272096219, y: -248.12360796007985
x: 618.4908097096247, y: -248.9240953189456
x: 616.6579922096273, y: -249.72458267781133
x: 614.8251747096301, y: -250.52507003667705
x: 612.9923572096329, y: -251.32555739554277
x: 611.1595397096357, y: -252.1260447544085
x: 609.3267222096383, y: -252.92653211327425
x: 607.4939047096411, y: -253.72701947213997
x: 605.6610872096439, y: -254.5275068310057
x: 603.8282697096467, y: -255.32799418987145
x: 601.9954522096493, y: -256.12848154873717
x: 600.1040575605412, y: -256.77857868096066
x: 598.2126629114332, y: -257.4286758131841
x: 596.321268262325, y: -258.0787729454076
x: 594.4298736132168, y: -258.7288700776311
x: 592.5384789641087, y: -259.3789672098545
x: 590.6470843150007, y: -260.02906434207796
x: 588.7556896658925, y: -260.67916147430145
x: 586.8642950167844, y: -261.32925860652495
x: 584.9729003676762, y: -261.9793557387484
x: 583.0815057185682, y: -262.6294528709719
x: 581.19011106946, y: -263.27955000319537
x: 579.2987164203519, y: -263.9296471354188
x: 577.4073217712437, y: -264.57974426764224
x: 575.5159271221357, y: -265.2298413998658
x: 573.6245324730276, y: -265.8799385320892
x: 571.7331378239194, y: -266.53003566431266
x: 569.8417431748114, y: -267.18013279653616
x: 567.9503485257032, y: -267.83022992875965
x: 566.0589538765951, y: -268.4803270609831
x: 564.1675592274869, y: -269.1304241932066
x: 562.2761645783789, y: -269.7805213254301
x: 560.3847699292708, y: -270.4306184576535
x: 558.4933752801626, y: -271.08071558987695
x: 556.6019806310544, y: -271.73081272210044
x: 554.7105859819465, y: -272.38090985432393
x: 552.8191913328383, y: -273.03100698654737
x: 550.8707190819853, y: -273.48206783350247
x: 548.9222468311323, y: -273.93312868045746
x: 546.9737745802793, y: -274.38418952741256
x: 545.0253023294263, y: -274.8352503743676
x: 543.0768300785733, y: -275.28631122132265
x: 541.1283578277203, y: -275.7373720682777
x: 539.1798855768673, y: -276.18843291523274
x: 537.2314133260143, y: -276.6394937621878
x: 535.2829410751613, y: -277.0905546091428
x: 533.3344688243083, y: -277.5416154560979
x: 531.3859965734553, y: -277.9926763030529
x: 529.4375243226023, y: -278.443737150008
x: 527.4890520717493, y: -278.894797996963
x: 525.540579820896, y: -279.3458588439181
x: 523.592107570043, y: -279.7969196908731
x: 521.64363531919, y: -280.2479805378282
x: 519.695163068337, y: -280.6990413847832
x: 517.746690817484, y: -281.1501022317383
x: 515.798218566631, y: -281.60116307869333
x: 513.849746315778, y: -282.0522239256484
x: 511.901274064925, y: -282.5032847726034
x: 509.952801814072, y: -282.95434561955847
x: 508.004329563219, y: -283.4054064665135
x: 506.055857312366, y: -283.85646731346856
x: 504.107385061513, y: -284.3075281604236
x: 502.15891281066, y: -284.75858900737865
x: 500.210440559807, y: -285.20964985433375
x: 498.261968308954, y: -285.66071070128874
x: 496.313496058101, y: -286.11177154824384
x: 494.365023807248, y: -286.5628323951988
x: 492.416551556395, y: -287.0138932421539
x: 490.468079305542, y: -287.4649540891089
x: 488.519607054689, y: -287.916014936064
x: 486.571134803836, y: -288.36707578301906
x: 484.622662552983, y: -288.8181366299741
x: 482.67419030213, y: -289.26919747692915
x: 480.725718051277, y: -289.7202583238842
x: 478.777245800424, y: -290.17131917083924
x: 476.828773549571, y: -290.6223800177943
x: 474.88030129871777, y: -291.07344086474933
x: 472.93182904786477, y: -291.5245017117044
x: 470.98335679701177, y: -291.9755625586595
x: 469.03488454615876, y: -292.42662340561446
x: 467.08641229530576, y: -292.87768425256957
x: 465.13794004445276, y: -293.32874509952455
x: 463.18946779359976, y: -293.77980594647966
x: 461.24099554274676, y: -294.23086679343464
x: 459.29252329189376, y: -294.68192764038974
x: 457.34405104104076, y: -295.1329884873448
x: 455.39557879018776, y: -295.58404933429983
x: 453.44710653933475, y: -296.0351101812549
x: 451.49863428848175, y: -296.4861710282099
x: 449.55016203762875, y: -296.93723187516497
x: 447.60168978677575, y: -297.38829272212
x: 445.65321753592275, y: -297.83935356907506
x: 443.70474528506975, y: -298.2904144160301
x: 441.75627303421675, y: -298.7414752629852
x: 439.80780078336375, y: -299.1925361099402
x: 437.85932853251074, y: -299.6435969568953
x: 435.91085628165774, y: -300.0946578038503
x: 433.96238403080474, y: -300.5457186508054
x: 431.9856342099622, y: -300.84979125035824
x: 430.00888438911966, y: -301.1538638499111
x: 428.0321345682771, y: -301.457936449464
x: 426.05538474743435, y: -301.7620090490169
x: 424.0786349265918, y: -302.0660816485698
x: 422.10188510574926, y: -302.3701542481227
x: 420.1251352849067, y: -302.6742268476755
x: 418.1483854640642, y: -302.97829944722844
x: 416.17163564322163, y: -303.28237204678135
x: 414.1948858223791, y: -303.58644464633426
x: 412.2181360015363, y: -303.8905172458871
x: 410.2413861806938, y: -304.19458984543996
x: 408.26463635985124, y: -304.4986624449929
x: 406.2878865390087, y: -304.8027350445458
x: 404.31113671816615, y: -305.10680764409864
x: 402.3343868973236, y: -305.41088024365155
x: 400.35763707648107, y: -305.7149528432044
x: 398.3808872556383, y: -306.0190254427573
x: 396.40413743479576, y: -306.3230980423102
x: 394.4273876139532, y: -306.6271706418631
x: 392.4506377931107, y: -306.931243241416
x: 390.47388797226813, y: -307.23531584096884
x: 388.4971381514256, y: -307.53938844052175
x: 386.52038833058305, y: -307.84346104007466
x: 384.5436385097403, y: -308.1475336396275
x: 382.56688868889773, y: -308.4516062391804
x: 380.5901388680552, y: -308.7556788387333
x: 378.61338904721265, y: -309.0597514382862
x: 376.6366392263701, y: -309.3638240378391
x: 374.65988940552757, y: -309.66789663739195
x: 372.683139584685, y: -309.97196923694486
x: 370.70638976384225, y: -310.2760418364977
x: 368.7296399429997, y: -310.5801144360506
x: 366.7315515379564, y: -310.6675371197839
x: 364.7334631329129, y: -310.7549598035171
x: 362.7353747278696, y: -310.8423824872504
x: 360.7372863228261, y: -310.9298051709837
x: 358.7391979177828, y: -311.0172278547169
x: 356.7411095127393, y: -311.1046505384502
x: 354.743021107696, y: -311.19207322218347
x: 352.7449327026525, y: -311.27949590591675
x: 350.7468442976092, y: -311.36691858965
x: 348.74875589256567, y: -311.45434127338325
x: 346.7506674875224, y: -311.54176395711653
x: 344.75257908247886, y: -311.6291866408498
x: 342.75449067743557, y: -311.71660932458303
x: 340.75640227239205, y: -311.8040320083163
x: 338.75831386734876, y: -311.8914546920496
x: 336.76022546230524, y: -311.9788773757829
x: 334.76213705726195, y: -312.06630005951615
x: 332.76404865221843, y: -312.1537227432494
x: 330.76596024717514, y: -312.24114542698265
x: 328.7678718421316, y: -312.32856811071593
x: 326.76978343708834, y: -312.41599079444916
x: 324.77169503204505, y: -312.50341347818244
x: 322.7736066270015, y: -312.5908361619157
x: 320.77551822195824, y: -312.678258845649
x: 318.7774298169147, y: -312.7656815293823
x: 316.7793414118714, y: -312.8531042131155
x: 314.7812530068279, y: -312.9405268968488
x: 312.7831646017846, y: -313.02794958058206
x: 310.7850761967411, y: -313.1153722643153
x: 308.7869877916978, y: -313.20279494804856
x: 306.7888993866543, y: -313.29021763178184
x: 304.790810981611, y: -313.3776403155151
x: 302.7927225765675, y: -313.4650629992484
x: 300.7946341715242, y: -313.5524856829816
x: 298.7965457664807, y: -313.6399083667149
x: 296.7984573614374, y: -313.7273310504482
x: 294.80036895639387, y: -313.8147537341814
x: 292.8022805513506, y: -313.9021764179147
x: 290.80419214630706, y: -313.98959910164797
x: 288.80610374126377, y: -314.07702178538125
x: 286.80801533622025, y: -314.1644444691145
x: 284.80992693117696, y: -314.25186715284775
x: 282.81183852613367, y: -314.33928983658103
x: 280.81375012109015, y: -314.42671252031425
x: 278.81566171604686, y: -314.51413520404753
x: 276.81757331100334, y: -314.6015578877808
x: 274.81948490596005, y: -314.6889805715141
x: 272.82139650091653, y: -314.7764032552474
x: 270.82330809587324, y: -314.8638259389806
x: 268.8252196908297, y: -314.9512486227139
x: 266.82713128578644, y: -315.03867130644716
x: 264.8290428807429, y: -315.1260939901804
x: 262.8309544756996, y: -315.21351667391366
x: 260.8328660706561, y: -315.30093935764694
x: 258.8347776656128, y: -315.3883620413802
x: 256.8366892605693, y: -315.4757847251135
x: 254.838600855526, y: -315.5632074088467
x: 252.8405124504826, y: -315.65063009258
x: 250.8424240454392, y: -315.7380527763133
x: 248.8443356403958, y: -315.8254754600465
x: 246.8462472353524, y: -315.9128981437798
x: 244.848158830309, y: -316.00032082751306
x: 242.85007042526559, y: -316.08774351124634
x: 240.85198202022218, y: -316.1751661949796
x: 238.85389361517878, y: -316.26258887871285
x: 236.85580521013537, y: -316.3500115624461
x: 234.85771680509197, y: -316.4374342461794
x: 232.85962840004856, y: -316.52485692991263
x: 230.86153999500516, y: -316.6122796136459
x: 228.86345158996176, y: -316.6997022973792
x: 226.86536318491835, y: -316.78712498111247
x: 224.86727477987495, y: -316.87454766484575
x: 222.87446258840203, y: -316.7051381919204
x: 220.8816503969291, y: -316.5357287189951
x: 218.88883820545618, y: -316.36631924606974
x: 216.89602601398326, y: -316.1969097731444
x: 214.90321382251022, y: -316.02750030021906
x: 212.9104016310373, y: -315.8580908272937
x: 210.91758943956438, y: -315.68868135436844
x: 208.92477724809146, y: -315.5192718814431
x: 206.93196505661854, y: -315.34986240851777
x: 204.93915286514562, y: -315.1804529355924
x: 202.9463406736727, y: -315.0110434626671
x: 200.95352848219977, y: -314.8416339897418
x: 198.96071629072674, y: -314.6722245168164
x: 196.96790409925381, y: -314.50281504389113
x: 194.9750919077809, y: -314.3334055709658
x: 192.98227971630797, y: -314.16399609804046
x: 190.98946752483505, y: -313.9945866251151
x: 188.99665533336213, y: -313.8251771521898
x: 187.0038431418892, y: -313.6557676792645
x: 185.01103095041628, y: -313.48635820633916
x: 183.01821875894325, y: -313.3169487334138
x: 181.02540656747033, y: -313.1475392604885
x: 179.0325943759974, y: -312.97812978756315
x: 177.03978218452448, y: -312.8087203146378
x: 175.04696999305156, y: -312.6393108417125
x: 173.05415780157864, y: -312.4699013687872
x: 171.06134561010572, y: -312.30049189586185
x: 169.0685334186328, y: -312.1310824229365
x: 167.07572122715987, y: -311.9616729500112
x: 165.08290903568695, y: -311.79226347708584
x: 163.09009684421392, y: -311.62285400416056
x: 161.097284652741, y: -311.45344453123516
x: 159.10447246126807, y: -311.2840350583099
x: 157.11166026979515, y: -311.11462558538454
x: 155.11884807832223, y: -310.9452161124592
x: 153.1260358868493, y: -310.77580663953387
x: 151.1332236953764, y: -310.60639716660853
x: 149.14041150390347, y: -310.43698769368325
x: 147.14759931243043, y: -310.2675782207579
x: 145.1547871209575, y: -310.0981687478326
x: 143.18117685865946, y: -309.7743438992617
x: 141.20756659636152, y: -309.45051905069073
x: 139.23395633406346, y: -309.12669420211984
x: 137.2603460717654, y: -308.8028693535489
x: 135.28673580946747, y: -308.479044504978
x: 133.31312554716942, y: -308.1552196564071
x: 131.33951528487148, y: -307.8313948078362
x: 129.36590502257343, y: -307.50756995926525
x: 127.39229476027538, y: -307.18374511069436
x: 125.41868449797744, y: -306.8599202621234
x: 123.44507423567939, y: -306.5360954135525
x: 121.47146397338133, y: -306.2122705649816
x: 119.4978537110834, y: -305.8884457164107
x: 117.52424344878534, y: -305.5646208678398
x: 115.55063318648729, y: -305.2407960192688
x: 113.57702292418935, y: -304.91697117069793
x: 111.6034126618913, y: -304.59314632212704
x: 109.62980239959336, y: -304.26932147355615
x: 107.6561921372953, y: -303.9454966249852
x: 105.68258187499725, y: -303.6216717764143
x: 103.70897161269932, y: -303.29784692784335
x: 101.73536135040126, y: -302.97402207927246
x: 99.76175108810321, y: -302.65019723070156
x: 97.78814082580527, y: -302.32637238213067
x: 95.81453056350722, y: -302.0025475335597
x: 93.84092030120917, y: -301.67872268498877
x: 91.86731003891123, y: -301.3548978364179
x: 89.89369977661318, y: -301.031072987847
x: 87.92008951431512, y: -300.7072481392761
x: 85.94647925201718, y: -300.38342329070514
x: 83.97286898971913, y: -300.05959844213425
x: 81.99925872742119, y: -299.7357735935633
x: 80.02564846512314, y: -299.4119487449924
x: 78.05203820282509, y: -299.0881238964215
x: 76.07842794052715, y: -298.7642990478506
x: 74.1048176782291, y: -298.44047419927966
x: 72.13120741593104, y: -298.1166493507087
x: 70.1575971536331, y: -297.7928245021378
x: 68.18398689133505, y: -297.4689996535669
x: 66.210376629037, y: -297.14517480499603
x: 64.23676636673906, y: -296.82134995642514
x: 62.26315610444101, y: -296.4975251078542
x: 60.28954584214307, y: -296.17370025928324
x: 58.31593557984502, y: -295.84987541071234
x: 56.342325317546965, y: -295.52605056214145
x: 54.36871505524903, y: -295.20222571357056
x: 52.395104792950974, y: -294.8784008649996
x: 50.421494530653035, y: -294.5545760164287
x: 48.44788426835498, y: -294.23075116785776
x: 46.47427400605693, y: -293.90692631928687
x: 44.50066374375899, y: -293.583101470716
x: 42.52705348146094, y: -293.2592766221451
x: 40.55344321916289, y: -292.93545177357413
x: 38.57983295686495, y: -292.6116269250032
x: 36.606222694566895, y: -292.2878020764323
x: 34.63261243226884, y: -291.9639772278614
x: 32.659002169970904, y: -291.6401523792905
x: 30.68539190767285, y: -291.31632753071955
x: 28.711781645374913, y: -290.99250268214865
x: 26.73817138307686, y: -290.6686778335777
x: 24.764561120778808, y: -290.3448529850068
x: 22.79095085848087, y: -290.0210281364359
x: 20.817340596182817, y: -289.697203287865
x: 18.843730333884764, y: -289.3733784392941
x: 16.870120071586825, y: -289.0495535907231
x: 14.896509809288773, y: -288.7257287421522
x: 12.92289954699072, y: -288.40190389358133
x: 10.949289284692782, y: -288.07807904501044
x: 8.97567902239473, y: -287.7542541964395
x: 7.00206876009679, y: -287.4304293478686
x: 5.028458497798738, y: -287.10660449929765
x: 3.0548482355006854, y: -286.78277965072675
x: 1.0812379732027466, y: -286.45895480215586
x: -0.8923722890953059, y: -286.13512995358496
x: -2.8659825513933583, y: -285.811305105014
x: -4.839592813691297, y: -285.4874802564431
x: -6.81320307598935, y: -285.16365540787217
x: -8.786813338287402, y: -284.8398305593013
x: -10.76042360058534, y: -284.5160057107304
x: -12.734033862883393, y: -284.1921808621595
x: -14.707644125181332, y: -283.86835601358854
x: -16.681254387479385, y: -283.5445311650176
x: -18.654864649777437, y: -283.2207063164467
x: -20.59848033140031, y: -282.74915771645954
x: -22.54209601302307, y: -282.27760911647243
x: -24.485711694645943, y: -281.80606051648533
x: -26.429327376268702, y: -281.3345119164982
x: -28.372943057891575, y: -280.862963316511
x: -30.31655873951445, y: -280.39141471652385
x: -32.26017442113721, y: -279.91986611653675
x: -34.20379010276008, y: -279.44831751654965
x: -36.147405784382954, y: -278.9767689165625
x: -38.091021466005714, y: -278.50522031657533
x: -40.03463714762859, y: -278.03367171658823
x: -41.978252829251346, y: -277.56212311660113
x: -43.92186851087422, y: -277.09057451661397
x: -45.86548419249709, y: -276.6190259166268
x: -47.80909987411985, y: -276.14747731663965
x: -49.752715555742725, y: -275.67592871665255
x: -51.696331237365484, y: -275.20438011666545
